frame,id,team,jersey,x_center,y_center,dist_to_ball,nearest_ids,nearest_dists
250,512,green,,177.71,214.0,,"[552, 521, 577]","[17.81, 33.43, 47.28]"
250,486,green,,212.45,142.81,,"[577, 522, 512]","[34.72, 62.46, 79.22]"
250,482,green,,283.84,220.04,,"[532, 549, 530]","[18.59, 34.93, 47.05]"
250,385,black,,345.89,194.8,,"[553, 374, 482]","[19.3, 44.31, 66.99]"
250,374,referee,,385.92,213.79,,"[385, 553, 482]","[44.31, 62.05, 102.27]"
251,589,green,,270.08,267.58,,"[530, 549, 584]","[8.14, 16.11, 21.54]"
251,585,green,,405.13,213.93,,"[374, 553, 482]","[21.96, 79.42, 122.21]"
251,577,green,,190.0,165.06,,"[486, 522, 512]","[31.52, 49.9, 60.84]"
251,553,black,,327.74,196.09,,"[482, 532, 374]","[49.75, 51.17, 58.24]"
251,543,green,,278.23,307.0,,"[584, 589, 530]","[22.39, 40.25, 44.15]"
251,540,black,,182.67,262.01,,"[552, 512, 521]","[30.83, 38.45, 40.97]"
251,530,green,,276.72,262.87,,"[589, 549, 584]","[8.14, 13.38, 28.11]"
251,522,green,,150.18,135.01,,"[577, 486, 516]","[49.9, 62.06, 79.82]"
251,521,black,,204.26,227.18,,"[552, 512, 540]","[24.53, 28.74, 40.97]"
251,516,green,,129.27,57.98,,"[522, 486, 577]","[79.82, 118.0, 123.11]"
251,512,black,,175.68,224.19,,"[552, 521, 540]","[8.34, 28.74, 38.45]"
251,486,green,,211.81,142.3,,"[577, 522, 521]","[31.52, 62.06, 85.22]"
251,482,green,,282.98,217.82,,"[532, 549, 530]","[16.47, 36.18, 45.49]"
251,374,referee,,383.17,213.94,,"[585, 553, 482]","[21.96, 58.24, 100.27]"
252,585,green,,405.32,212.61,,"[374, 553, 482]","[23.0, 78.85, 122.51]"
252,577,green,,188.57,164.24,,"[575, 486, 522]","[11.27, 31.5, 48.99]"
252,575,green,,199.28,160.74,,"[577, 486, 522]","[11.27, 22.41, 56.37]"
252,553,black,,328.19,196.23,,"[482, 532, 374]","[49.94, 53.74, 57.32]"
252,543,green,,278.53,306.17,,"[558, 584, 530]","[21.88, 22.41, 45.21]"
252,540,black,,185.52,260.71,,"[552, 512, 521]","[28.77, 34.94, 38.97]"
252,530,green,,277.51,260.97,,"[549, 584, 558]","[12.3, 30.07, 34.02]"
252,522,green,,148.82,135.62,,"[577, 575, 486]","[48.99, 56.37, 61.15]"
252,521,black,,208.0,228.87,,"[552, 512, 540]","[25.79, 33.62, 38.97]"
252,516,green,,124.34,58.15,,"[522, 486, 577]","[81.25, 118.94, 124.03]"
252,512,black,,174.41,227.59,,"[552, 521, 540]","[9.19, 33.62, 34.94]"
252,486,green,,209.75,140.93,,"[575, 577, 522]","[22.41, 31.5, 61.15]"
252,482,green,,282.9,217.28,,"[532, 549, 530]","[16.06, 36.65, 44.03]"
252,374,referee,,382.43,214.77,,"[585, 553, 482]","[23.0, 57.32, 99.56]"
253,585,green,,406.58,208.91,,"[374, 553, 482]","[25.76, 82.63, 124.27]"
253,577,green,,189.97,164.07,,"[486, 522, 512]","[29.68, 50.73, 67.09]"
253,553,black,,324.81,196.96,,"[482, 532, 374]","[46.91, 51.95, 59.46]"
253,543,green,,277.9,305.87,,"[584, 530, 549]","[22.19, 41.72, 54.94]"
253,540,black,,186.84,259.6,,"[552, 512, 521]","[28.36, 33.02, 33.23]"
253,530,green,,276.44,264.18,,"[549, 584, 543]","[14.43, 26.47, 41.72]"
253,522,green,,148.0,135.59,,"[577, 486, 516]","[50.73, 61.75, 81.95]"
253,521,black,,204.82,231.67,,"[552, 512, 540]","[20.26, 31.01, 33.23]"
253,516,green,,119.83,58.62,,"[522, 486, 577]","[81.95, 122.18, 126.65]"
253,512,black,,173.92,229.22,,"[552, 521, 540]","[10.86, 31.01, 33.02]"
253,486,green,,209.45,141.68,,"[577, 522, 532]","[29.68, 61.75, 88.65]"
253,482,green,,282.6,217.41,,"[532, 549, 553]","[16.99, 36.65, 46.91]"
253,374,referee,,381.51,214.85,,"[585, 553, 482]","[25.76, 59.46, 98.94]"
254,591,green,,270.98,282.58,,"[584, 530, 543]","[7.01, 21.01, 23.49]"
254,585,green,,407.43,207.47,,"[374, 553, 482]","[28.42, 84.21, 127.87]"
254,553,black,,323.75,198.05,,"[482, 532, 374]","[49.1, 53.12, 58.16]"
254,543,green,,275.91,305.55,,"[584, 591, 530]","[21.43, 23.49, 43.46]"
254,540,black,,189.84,260.76,,"[552, 512, 521]","[31.94, 35.8, 36.33]"
254,530,green,,275.61,262.09,,"[549, 591, 584]","[12.29, 21.01, 26.78]"
254,522,green,,147.02,135.79,,"[518, 486, 516]","[59.53, 61.8, 82.43]"
254,521,black,,209.64,230.32,,"[552, 540, 512]","[22.62, 36.33, 37.07]"
254,516,green,,116.22,59.33,,"[522, 486, 518]","[82.43, 123.93, 141.2]"
254,512,black,,172.58,229.4,,"[552, 540, 521]","[14.49, 35.8, 37.07]"
254,486,green,,208.5,142.05,,"[522, 518, 532]","[61.8, 73.3, 87.56]"
254,482,green,,280.26,220.86,,"[532, 549, 530]","[19.74, 32.94, 41.49]"
254,374,referee,,379.73,213.82,,"[585, 553, 482]","[28.42, 58.16, 99.72]"
255,591,green,,269.71,283.41,,"[584, 530, 543]","[5.35, 21.7, 22.69]"
255,585,green,,413.13,207.99,,"[374, 553, 482]","[34.43, 92.91, 129.79]"
255,553,black,,320.74,198.19,,"[482, 532, 374]","[41.67, 52.16, 60.35]"
255,543,green,,274.36,305.62,,"[584, 591, 530]","[21.04, 22.69, 43.41]"
255,540,black,,191.32,257.87,,"[552, 512, 518]","[31.89, 34.83, 72.6]"
255,530,green,,274.34,262.21,,"[549, 591, 584]","[12.2, 21.7, 25.96]"
255,522,green,,148.39,137.71,,"[518, 486, 516]","[57.29, 59.57, 85.1]"
255,516,green,,112.26,60.66,,"[522, 486, 518]","[85.1, 125.54, 140.77]"
255,512,black,,171.92,228.95,,"[552, 540, 518]","[17.62, 34.83, 37.99]"
255,486,green,,207.79,142.11,,"[522, 518, 552]","[59.57, 73.74, 85.94]"
255,482,green,,283.67,217.21,,"[532, 549, 553]","[19.76, 38.05, 41.67]"
255,374,referee,,379.14,213.45,,"[585, 553, 482]","[34.43, 60.35, 95.54]"
256,585,green,,418.13,209.54,,"[374, 553, 482]","[39.48, 99.13, 142.55]"
256,575,green,,200.92,161.56,,"[486, 518, 522]","[22.12, 55.24, 58.37]"
256,553,black,,319.65,198.32,,"[482, 532, 374]","[48.65, 53.69, 60.9]"
256,543,green,,274.85,305.7,,"[558, 584, 530]","[20.45, 21.44, 45.36]"
256,540,black,,193.08,255.77,,"[552, 512, 518]","[32.88, 36.9, 71.83]"
256,530,green,,272.33,260.41,,"[549, 584, 558]","[9.69, 26.66, 29.9]"
256,522,green,,147.91,137.12,,"[518, 575, 486]","[57.58, 58.37, 59.26]"
256,516,green,,110.13,60.62,,"[522, 486, 575]","[85.32, 125.51, 135.77]"
256,512,green,,168.7,228.07,,"[552, 518, 540]","[22.9, 36.18, 36.9]"
256,486,green,,207.08,140.32,,"[575, 522, 518]","[22.12, 59.26, 73.98]"
256,482,green,,275.95,219.72,,"[532, 549, 530]","[18.15, 33.87, 40.85]"
256,374,black,,378.79,212.83,,"[585, 553, 482]","[39.48, 60.9, 103.07]"
257,585,green,,419.39,208.57,,"[374, 553, 482]","[41.9, 96.55, 147.55]"
257,575,green,,202.29,175.73,,"[486, 552, 518]","[37.67, 45.17, 49.49]"
257,553,black,,323.13,201.12,,"[482, 374, 532]","[53.4, 55.95, 58.74]"
257,543,green,,275.63,305.71,,"[558, 584, 530]","[21.06, 21.88, 48.16]"
257,540,black,,195.12,253.07,,"[552, 512, 518]","[33.13, 36.17, 70.91]"
257,530,green,,273.14,257.62,,"[549, 584, 558]","[8.69, 29.44, 32.2]"
257,522,green,,147.92,138.14,,"[518, 486, 575]","[56.27, 58.99, 66.1]"
257,516,green,,108.69,60.84,,"[522, 486, 518]","[86.69, 125.11, 141.19]"
257,512,green,,168.71,228.35,,"[552, 540, 518]","[25.95, 36.17, 36.75]"
257,486,green,,206.91,138.34,,"[575, 522, 518]","[37.67, 58.99, 75.14]"
257,482,green,,272.07,216.76,,"[532, 549, 530]","[15.63, 35.86, 40.87]"
257,374,black,,377.75,213.23,,"[585, 553, 482]","[41.9, 55.95, 105.74]"
258,592,green,,263.39,270.75,,"[584, 558, 530]","[15.86, 17.7, 18.5]"
258,585,green,,417.18,209.75,,"[374, 482, 530]","[40.67, 145.68, 152.04]"
258,575,green,,203.9,174.37,,"[486, 552, 518]","[36.38, 45.1, 51.66]"
258,543,green,,275.93,305.82,,"[558, 584, 592]","[21.56, 22.09, 37.25]"
258,540,black,,198.12,249.27,,"[552, 512, 549]","[30.75, 36.58, 66.98]"
258,530,green,,271.8,254.28,,"[549, 592, 584]","[7.09, 18.5, 32.88]"
258,522,green,,147.41,138.73,,"[518, 486, 575]","[55.81, 59.24, 66.79]"
258,512,green,,167.89,228.66,,"[552, 540, 518]","[29.18, 36.58, 36.75]"
258,486,green,,206.65,138.1,,"[575, 522, 518]","[36.38, 59.24, 75.3]"
258,482,green,,271.6,215.32,,"[532, 593, 549]","[16.19, 17.16, 37.43]"
258,374,black,,376.64,213.12,,"[585, 482, 530]","[40.67, 105.07, 112.63]"
259,595,green,,106.62,61.6,,"[522, 486, 575]","[87.01, 125.15, 152.49]"
259,585,green,,416.2,210.98,,"[374, 573, 562]","[41.26, 104.96, 111.42]"
259,575,green,,204.59,178.45,,"[513, 486, 532]","[30.76, 41.26, 60.64]"
259,573,black,,312.93,192.28,,"[562, 593, 482]","[24.34, 52.57, 53.46]"
259,562,black,,313.43,167.94,,"[573, 593, 532]","[24.34, 61.94, 63.35]"
259,543,green,,276.56,305.92,,"[558, 530, 549]","[22.39, 52.2, 55.21]"
259,540,black,,199.54,248.02,,"[512, 513, 549]","[37.12, 39.09, 64.02]"
259,530,green,,267.61,254.49,,"[549, 558, 482]","[4.73, 33.09, 33.83]"
259,522,green,,146.26,139.05,,"[486, 575, 595]","[60.11, 70.39, 87.01]"
259,513,black,,204.16,209.2,,"[575, 540, 512]","[30.76, 39.09, 41.65]"
259,512,green,,167.58,229.14,,"[540, 513, 575]","[37.12, 41.65, 62.76]"
259,486,green,,206.34,137.23,,"[575, 522, 513]","[41.26, 60.11, 72.01]"
259,482,green,,267.63,220.66,,"[532, 593, 549]","[19.66, 20.65, 31.91]"
259,374,black,,374.98,212.72,,"[585, 573, 562]","[41.26, 65.34, 76.12]"
260,595,green,,104.62,61.43,,"[522, 486, 575]","[87.88, 125.03, 155.15]"
260,585,green,,415.97,212.2,,"[374, 453, 573]","[41.56, 68.29, 103.97]"
260,575,green,,205.63,179.2,,"[513, 486, 532]","[29.33, 43.49, 57.64]"
260,573,black,,313.06,197.36,,"[562, 453, 482]","[30.04, 35.82, 49.53]"
260,562,black,,316.28,167.49,,"[573, 453, 532]","[30.04, 45.91, 66.46]"
260,543,green,,276.58,306.11,,"[558, 530, 549]","[22.75, 51.61, 55.71]"
260,540,black,,202.08,246.93,,"[512, 513, 549]","[37.64, 38.52, 60.34]"
260,530,green,,267.9,255.24,,"[549, 558, 482]","[6.44, 31.87, 36.18]"
260,522,green,,145.53,139.21,,"[486, 575, 595]","[59.76, 72.19, 87.88]"
260,513,black,,204.92,208.52,,"[575, 540, 512]","[29.33, 38.52, 41.31]"
260,512,green,,169.01,228.96,,"[540, 513, 575]","[37.64, 41.31, 61.78]"
260,486,green,,205.19,135.71,,"[575, 522, 513]","[43.49, 59.76, 72.81]"
260,482,green,,268.54,219.06,,"[532, 549, 530]","[20.36, 33.84, 36.18]"
260,453,black,,348.79,199.9,,"[374, 573, 562]","[28.48, 35.82, 45.91]"
260,374,black,,374.4,212.37,,"[453, 585, 573]","[28.48, 41.56, 63.15]"
261,595,green,,101.45,60.69,,"[522, 486, 599]","[89.41, 128.64, 144.17]"
261,591,green,,263.11,281.82,,"[558, 530, 543]","[5.24, 26.71, 27.5]"
261,585,green,,415.21,215.41,,"[374, 453, 553]","[41.32, 72.18, 98.59]"
261,575,green,,206.66,177.26,,"[513, 486, 598]","[23.4, 39.84, 42.09]"
261,562,green,,316.92,166.43,,"[453, 553, 532]","[43.07, 48.29, 68.13]"
261,553,black,,316.63,214.72,,"[453, 562, 482]","[32.24, 48.29, 48.31]"
261,543,green,,276.27,305.96,,"[558, 591, 530]","[22.57, 27.5, 51.44]"
261,540,black,,204.43,245.02,,"[598, 512, 513]","[25.76, 39.46, 44.44]"
261,530,green,,266.89,255.38,,"[549, 591, 558]","[6.99, 26.71, 31.72]"
261,522,green,,144.1,139.27,,"[599, 486, 575]","[55.57, 60.59, 73.19]"
261,513,green,,207.03,200.65,,"[598, 575, 540]","[18.7, 23.4, 44.44]"
261,512,green,,168.58,228.52,,"[599, 598, 540]","[36.99, 39.02, 39.46]"
261,486,green,,204.67,137.46,,"[575, 522, 513]","[39.84, 60.59, 63.23]"
261,482,green,,268.41,217.63,,"[532, 549, 530]","[20.41, 35.47, 37.78]"
261,453,black,,344.88,199.19,,"[374, 553, 562]","[31.95, 32.24, 43.07]"
261,374,green,,374.01,212.3,,"[453, 585, 553]","[31.95, 41.32, 57.43]"
262,591,green,,263.08,281.19,,"[558, 530, 543]","[6.81, 25.77, 27.74]"
262,585,green,,415.56,217.34,,"[374, 453, 553]","[42.15, 75.14, 84.08]"
262,575,green,,207.9,181.44,,"[513, 598, 486]","[29.05, 35.33, 44.88]"
262,562,black,,314.9,167.62,,"[467, 453, 553]","[24.92, 41.52, 46.64]"
262,553,black,,331.71,211.13,,"[453, 467, 374]","[16.98, 23.37, 42.01]"
262,543,green,,275.84,305.82,,"[558, 591, 530]","[21.84, 27.74, 51.29]"
262,540,black,,205.87,242.91,,"[598, 513, 512]","[26.39, 32.49, 40.77]"
262,530,green,,265.68,255.55,,"[549, 591, 558]","[6.89, 25.77, 32.54]"
262,522,green,,142.71,139.04,,"[599, 486, 575]","[55.84, 60.4, 77.76]"
262,512,green,,167.91,228.02,,"[599, 540, 598]","[36.67, 40.77, 42.88]"
262,486,green,,203.07,136.82,,"[575, 522, 599]","[44.88, 60.4, 70.96]"
262,482,green,,267.68,216.52,,"[532, 549, 530]","[19.98, 36.76, 39.09]"
262,467,black,,317.77,192.37,,"[553, 562, 453]","[23.37, 24.92, 25.79]"
262,453,black,,342.87,198.32,,"[553, 467, 374]","[16.98, 25.79, 33.88]"
262,374,green,,373.7,212.37,,"[453, 553, 585]","[33.88, 42.01, 42.15]"
263,591,green,,263.56,281.16,,"[558, 530, 543]","[8.2, 26.51, 27.28]"
263,585,green,,417.07,217.42,,"[374, 467, 562]","[43.41, 102.69, 113.23]"
263,575,green,,211.11,183.69,,"[598, 513, 486]","[30.01, 30.79, 49.75]"
263,562,black,,315.04,168.3,,"[467, 482, 374]","[25.54, 67.4, 73.35]"
263,543,green,,275.16,305.86,,"[558, 591, 530]","[21.16, 27.28, 51.86]"
263,540,black,,207.54,240.4,,"[513, 598, 512]","[26.14, 27.35, 42.16]"
263,530,green,,266.19,254.78,,"[591, 558, 482]","[26.51, 34.7, 38.02]"
263,522,green,,142.02,139.1,,"[599, 486, 575]","[57.58, 59.75, 82.23]"
263,512,green,,167.37,227.56,,"[599, 540, 513]","[34.47, 42.16, 45.47]"
263,486,green,,201.61,134.86,,"[575, 522, 599]","[49.75, 59.75, 73.2]"
263,482,green,,268.25,216.82,,"[530, 467, 598]","[38.02, 54.06, 55.23]"
263,467,black,,317.14,193.75,,"[562, 482, 374]","[25.54, 54.06, 59.7]"
263,374,green,,374.01,211.93,,"[585, 467, 562]","[43.41, 59.7, 73.35]"
264,591,green,,263.45,284.08,,"[596, 558, 530]","[5.73, 6.04, 15.94]"
264,585,green,,417.79,217.34,,"[385, 374, 467]","[11.95, 44.59, 103.87]"
264,575,green,,213.36,174.41,,"[598, 513, 486]","[35.97, 42.26, 42.36]"
264,562,black,,316.99,168.9,,"[467, 482, 374]","[20.25, 67.91, 71.3]"
264,543,green,,274.4,305.76,,"[558, 596, 591]","[20.47, 21.29, 24.29]"
264,540,black,,211.5,238.21,,"[513, 598, 512]","[21.6, 28.41, 44.69]"
264,530,green,,251.9,273.09,,"[591, 558, 596]","[15.94, 19.32, 20.99]"
264,522,green,,141.68,139.03,,"[599, 486, 575]","[57.76, 59.48, 79.94]"
264,513,black,,213.21,216.67,,"[598, 540, 575]","[7.23, 21.6, 42.26]"
264,512,green,,168.24,227.03,,"[599, 540, 513]","[34.16, 44.69, 46.15]"
264,486,green,,200.93,133.92,,"[575, 522, 599]","[42.36, 59.48, 73.76]"
264,482,green,,270.1,218.03,,"[598, 467, 513]","[54.17, 55.78, 56.92]"
264,467,black,,317.82,189.14,,"[562, 482, 374]","[20.25, 55.78, 60.32]"
264,385,green,,407.09,212.02,,"[585, 374, 467]","[11.95, 33.61, 92.15]"
264,374,green,,373.48,212.42,,"[385, 585, 467]","[33.61, 44.59, 60.32]"
265,595,green,,91.98,59.59,,"[522, 486, 599]","[93.34, 132.32, 150.34]"
265,591,green,,262.38,285.06,,"[584, 558, 596]","[2.96, 5.3, 7.04]"
265,585,black,,415.74,215.65,,"[374, 467, 562]","[42.56, 102.48, 107.65]"
265,575,green,,215.31,185.48,,"[598, 540, 486]","[22.18, 51.58, 51.77]"
265,562,green,,319.02,168.39,,"[467, 374, 482]","[14.26, 70.08, 71.38]"
265,543,green,,274.1,305.72,,"[558, 584, 596]","[20.21, 21.17, 21.76]"
265,540,black,,215.68,237.07,,"[598, 512, 575]","[29.85, 47.84, 51.58]"
265,522,green,,141.31,138.83,,"[599, 486, 575]","[58.08, 58.73, 87.48]"
265,512,green,,168.88,227.13,,"[599, 540, 598]","[34.43, 47.84, 53.67]"
265,486,green,,199.98,136.03,,"[575, 522, 599]","[51.77, 58.73, 71.03]"
265,482,green,,271.56,221.71,,"[598, 540, 467]","[54.69, 57.96, 61.24]"
265,467,black,,318.72,182.64,,"[562, 482, 374]","[14.26, 61.24, 62.31]"
265,374,green,,373.28,212.74,,"[585, 467, 562]","[42.56, 62.31, 70.08]"
266,595,green,,90.3,59.52,,"[522, 486, 599]","[92.81, 133.29, 151.42]"
266,591,green,,263.18,285.01,,"[584, 596, 558]","[3.4, 6.91, 7.12]"
266,585,black,,415.73,214.39,,"[374, 562, 482]","[42.45, 106.73, 142.55]"
266,575,green,,214.91,173.48,,"[598, 486, 599]","[32.49, 40.31, 59.03]"
266,562,green,,319.52,168.18,,"[482, 374, 575]","[68.99, 69.46, 104.74]"
266,543,green,,274.01,305.75,,"[558, 584, 596]","[20.33, 21.14, 22.49]"
266,540,black,,217.63,233.0,,"[598, 512, 482]","[27.88, 48.27, 57.28]"
266,522,green,,141.23,137.1,,"[486, 599, 575]","[57.98, 59.93, 82.17]"
266,512,green,,169.72,227.14,,"[599, 540, 598]","[34.52, 48.27, 55.93]"
266,486,green,,199.21,136.35,,"[575, 522, 599]","[40.31, 57.98, 70.05]"
266,482,green,,273.26,219.36,,"[598, 540, 596]","[53.89, 57.28, 64.35]"
266,374,green,,373.35,212.08,,"[585, 562, 482]","[42.45, 69.46, 100.35]"
267,595,green,,88.49,59.54,,"[522, 486, 575]","[92.77, 135.9, 170.5]"
267,591,green,,263.2,284.95,,"[584, 596, 558]","[3.24, 6.71, 6.95]"
267,585,green,,416.33,213.48,,"[374, 562, 482]","[42.96, 107.03, 145.83]"
267,575,green,,215.24,173.58,,"[598, 486, 540]","[32.15, 37.9, 58.37]"
267,562,green,,319.48,167.92,,"[374, 482, 598]","[69.74, 73.3, 102.36]"
267,543,green,,273.87,305.86,,"[558, 584, 596]","[19.52, 20.9, 21.96]"
267,540,black,,220.52,231.71,,"[598, 512, 482]","[27.37, 50.94, 51.07]"
267,522,green,,140.53,136.34,,"[486, 575, 595]","[57.78, 83.48, 92.77]"
267,512,green,,169.9,226.01,,"[540, 598, 575]","[50.94, 58.11, 69.31]"
267,486,green,,198.21,139.73,,"[575, 522, 598]","[37.9, 57.78, 69.72]"
267,482,green,,270.8,222.72,,"[598, 540, 596]","[50.3, 51.07, 61.56]"
267,374,green,,373.39,212.16,,"[585, 562, 482]","[42.96, 69.74, 103.13]"
268,595,green,,86.22,58.64,,"[522, 486, 512]","[94.49, 139.61, 187.32]"
268,585,black,,417.69,213.33,,"[374, 562, 584]","[44.2, 108.37, 169.86]"
268,562,green,,319.42,167.63,,"[374, 598, 513]","[69.95, 102.23, 104.74]"
268,543,green,,274.2,305.84,,"[558, 584, 540]","[18.95, 19.85, 90.9]"
268,540,black,,222.12,231.35,,"[598, 513, 512]","[26.54, 34.8, 51.32]"
268,522,green,,140.1,136.27,,"[486, 595, 512]","[57.84, 94.49, 94.58]"
268,513,black,,218.8,196.71,,"[598, 540, 512]","[9.82, 34.8, 55.76]"
268,512,green,,171.11,225.61,,"[540, 513, 598]","[51.32, 55.76, 57.0]"
268,486,green,,197.56,142.87,,"[522, 513, 598]","[57.84, 57.87, 67.51]"
268,374,green,,373.51,211.98,,"[585, 562, 584]","[44.2, 69.95, 132.41]"
269,595,green,,83.99,58.52,,"[522, 486, 603]","[95.57, 140.56, 155.24]"
269,585,black,,418.78,213.66,,"[374, 562, 543]","[45.25, 108.16, 170.42]"
269,562,green,,320.29,168.96,,"[374, 598, 585]","[68.42, 100.91, 108.16]"
269,543,green,,275.37,305.73,,"[558, 540, 598]","[19.33, 91.01, 112.63]"
269,540,black,,224.12,230.52,,"[598, 512, 558]","[26.03, 51.13, 71.81]"
269,522,green,,140.28,135.75,,"[486, 603, 512]","[56.83, 60.81, 95.13]"
269,512,green,,173.29,224.97,,"[603, 540, 598]","[34.38, 51.13, 56.4]"
269,486,green,,196.7,142.49,,"[522, 603, 598]","[56.83, 60.07, 68.58]"
269,374,referee,,373.56,211.89,,"[585, 562, 543]","[45.25, 68.42, 135.82]"
270,595,green,,82.04,58.03,,"[522, 486, 603]","[96.83, 141.78, 157.4]"
270,585,black,,420.67,213.83,,"[374, 553, 562]","[47.23, 101.63, 109.51]"
270,562,black,,320.6,169.37,,"[553, 374, 598]","[51.39, 67.91, 97.93]"
270,553,black,,319.27,220.74,,"[562, 374, 558]","[51.39, 54.9, 89.79]"
270,543,green,,275.9,305.66,,"[558, 540, 553]","[19.09, 91.74, 95.36]"
270,540,black,,226.31,228.48,,"[598, 512, 603]","[27.08, 52.2, 72.51]"
270,522,green,,139.64,135.87,,"[486, 603, 512]","[56.84, 61.72, 95.05]"
270,512,green,,174.28,224.38,,"[603, 540, 598]","[33.35, 52.2, 58.48]"
270,486,green,,196.13,142.21,,"[522, 603, 598]","[56.84, 60.55, 67.32]"
270,374,green,,373.47,211.98,,"[585, 553, 562]","[47.23, 54.9, 67.91]"
271,595,black,,80.25,58.17,,"[522, 486, 603]","[97.44, 142.64, 159.47]"
271,591,green,,262.31,280.02,,"[558, 549, 543]","[11.15, 27.41, 29.08]"
271,585,black,,420.21,214.44,,"[374, 562, 549]","[46.67, 109.03, 168.54]"
271,562,green,,320.78,169.7,,"[374, 598, 549]","[68.07, 94.13, 105.63]"
271,543,green,,276.17,305.59,,"[558, 591, 549]","[18.93, 29.08, 55.96]"
271,540,black,,230.07,230.08,,"[598, 549, 512]","[31.49, 34.97, 56.13]"
271,522,green,,139.17,135.77,,"[486, 603, 512]","[56.74, 62.93, 94.67]"
271,512,green,,174.3,223.68,,"[603, 540, 598]","[32.0, 56.13, 62.17]"
271,486,green,,195.55,142.16,,"[522, 603, 598]","[56.74, 58.94, 66.77]"
271,374,referee,,373.57,212.68,,"[585, 562, 549]","[46.67, 68.07, 124.19]"
272,595,black,,79.14,58.28,,"[522, 486, 603]","[97.88, 144.79, 158.74]"
272,591,green,,265.02,281.73,,"[558, 543, 549]","[9.65, 26.35, 29.56]"
272,585,black,,418.83,213.32,,"[374, 562, 549]","[45.4, 107.56, 167.51]"
272,562,black,,320.32,170.12,,"[374, 549, 540]","[68.59, 105.19, 106.33]"
272,543,green,,276.28,305.55,,"[558, 591, 549]","[18.61, 26.35, 55.77]"
272,540,black,,231.98,229.31,,"[549, 512, 591]","[34.25, 57.11, 61.97]"
272,522,green,,138.83,135.85,,"[486, 603, 512]","[57.02, 61.81, 94.93]"
272,512,green,,175.16,223.55,,"[603, 540, 486]","[33.26, 57.11, 81.08]"
272,486,green,,195.12,144.96,,"[603, 522, 512]","[55.99, 57.02, 81.08]"
272,374,green,,373.43,213.53,,"[585, 562, 549]","[45.4, 68.59, 123.85]"
273,595,black,,78.21,58.56,,"[522, 486, 599]","[97.85, 139.5, 158.78]"
273,591,green,,263.94,282.97,,"[558, 543, 549]","[8.68, 25.89, 30.69]"
273,585,black,,419.63,214.16,,"[374, 562, 549]","[46.74, 108.99, 167.9]"
273,562,black,,319.86,170.28,,"[374, 513, 540]","[67.72, 99.84, 102.83]"
273,543,green,,276.5,305.6,,"[558, 591, 549]","[18.76, 25.89, 56.12]"
273,540,black,,234.4,227.46,,"[513, 549, 512]","[23.71, 33.85, 58.27]"
273,522,green,,138.36,135.75,,"[486, 599, 512]","[56.31, 62.24, 96.22]"
273,513,black,,226.32,205.16,,"[540, 512, 549]","[23.71, 53.61, 56.67]"
273,512,green,,176.21,224.22,,"[599, 513, 540]","[33.98, 53.61, 58.27]"
273,486,green,,194.66,135.37,,"[522, 599, 513]","[56.31, 66.13, 76.64]"
273,374,referee,,372.92,212.37,,"[585, 562, 549]","[46.74, 67.72, 123.54]"
274,595,black,,76.48,58.83,,"[522, 486, 599]","[98.52, 146.01, 159.79]"
274,585,black,,419.93,216.81,,"[374, 562, 549]","[48.01, 109.96, 167.37]"
274,562,black,,320.01,170.91,,"[374, 513, 540]","[66.39, 96.53, 102.43]"
274,543,green,,276.76,305.89,,"[558, 549, 540]","[18.85, 56.22, 83.04]"
274,540,black,,238.09,232.4,,"[549, 513, 512]","[28.0, 37.98, 61.57]"
274,522,green,,137.71,136.01,,"[486, 599, 512]","[57.47, 62.52, 97.04]"
274,513,green,,226.84,196.13,,"[540, 512, 486]","[37.98, 57.47, 60.65]"
274,512,green,,177.0,224.75,,"[599, 513, 540]","[34.53, 57.47, 61.57]"
274,486,green,,194.5,144.81,,"[522, 599, 513]","[57.47, 57.74, 60.65]"
274,374,black,,372.16,211.99,,"[585, 562, 549]","[48.01, 66.39, 122.75]"
275,595,black,,75.14,59.06,,"[522, 486, 599]","[98.96, 147.84, 160.95]"
275,585,black,,420.17,218.7,,"[374, 553, 562]","[49.11, 101.66, 110.9]"
275,562,black,,319.95,171.21,,"[553, 374, 552]","[49.72, 65.57, 76.44]"
275,553,black,,318.53,220.91,,"[562, 374, 549]","[49.72, 53.84, 70.12]"
275,543,green,,276.91,306.33,,"[558, 549, 540]","[19.15, 56.24, 80.15]"
275,540,black,,242.56,233.91,,"[549, 513, 552]","[24.43, 43.91, 44.02]"
275,522,green,,137.0,136.3,,"[486, 599, 512]","[58.19, 63.31, 97.75]"
275,513,green,,227.53,192.64,,"[552, 540, 486]","[18.51, 43.91, 56.8]"
275,512,green,,177.14,225.43,,"[599, 513, 540]","[34.45, 60.11, 65.96]"
275,486,green,,194.28,146.6,,"[513, 599, 522]","[56.8, 57.34, 58.19]"
275,374,referee,,371.57,211.65,,"[585, 553, 562]","[49.11, 53.84, 65.57]"
276,595,black,,72.94,59.99,,"[522, 486, 599]","[99.45, 150.33, 161.2]"
276,592,green,,265.86,259.99,,"[549, 530, 558]","[10.92, 11.7, 32.34]"
276,585,black,,419.7,218.08,,"[374, 553, 562]","[49.18, 99.55, 110.07]"
276,562,black,,320.2,171.01,,"[553, 374, 552]","[50.14, 65.08, 72.97]"
276,553,black,,320.19,221.15,,"[562, 374, 530]","[50.14, 51.59, 55.1]"
